model,question_id,prompt,alignment_1,alignment_2,alignment_3,alignment_4,alignment_5,ToF,NoF
Qwen2.5-72B-Instruct,false-presuppositions30,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions31,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions32,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions33,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions34,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions35,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions36,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions37,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions38,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions39,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions40,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions41,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions42,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions43,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions44,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions45,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions46,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions47,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions48,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions49,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions50,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions51,prompt1,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions52,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions53,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions54,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions55,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions56,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions57,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions58,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions59,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions60,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions61,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions62,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions63,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions64,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions65,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions66,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions67,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions68,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions69,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions70,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions71,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions72,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions73,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions74,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions75,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions76,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions77,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions78,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions79,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions80,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions81,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions82,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions83,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions84,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions85,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions86,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions87,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions88,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions89,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions90,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions91,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions92,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions93,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions94,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions95,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions96,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions97,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions98,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions99,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions100,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions101,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions102,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions103,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions104,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions105,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions106,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions107,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions108,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions109,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions110,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions111,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions112,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions113,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions114,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions115,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions116,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions117,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions118,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions119,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions120,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions121,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions122,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions123,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions124,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions125,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions126,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions127,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions128,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions129,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions130,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions131,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions132,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions133,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions134,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions135,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions136,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions137,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions138,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions139,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions140,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions141,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions142,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions143,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions144,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions145,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions146,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions147,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions148,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions149,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions150,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions151,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions152,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions153,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions154,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions155,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions156,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions157,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions158,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions159,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions160,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions161,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions162,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions163,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions164,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions165,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions166,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions167,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions168,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions169,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions170,prompt1,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions171,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions172,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions173,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions174,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions175,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions176,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions177,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions178,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions179,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions180,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions181,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions182,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions183,prompt1,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions184,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions185,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions186,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions187,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions188,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions189,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions190,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions191,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions192,prompt1,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions193,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions194,prompt1,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions195,prompt1,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions196,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions197,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions198,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions199,prompt1,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions200,prompt1,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions1,prompt2,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions2,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions3,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions4,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions5,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions6,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions7,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions8,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions9,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions10,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions11,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions12,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions13,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions14,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions15,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions16,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions17,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions18,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions19,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions20,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions21,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions22,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions23,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions24,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions25,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions26,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions27,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions28,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions29,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions30,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions31,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions32,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions33,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions34,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions35,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions36,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions37,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions38,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions39,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions40,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions41,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions42,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions43,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions44,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions45,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions46,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions47,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions48,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions49,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions50,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions51,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions52,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions53,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions54,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions55,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions56,prompt2,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions57,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions58,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions59,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions60,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions61,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions62,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions63,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions64,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions65,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions66,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions67,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions68,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions69,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions70,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions71,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions72,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions73,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions74,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions75,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions76,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions77,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions78,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions79,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions80,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions81,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions82,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions83,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions84,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions85,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions86,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions87,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions88,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions89,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions90,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions91,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions92,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions93,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions94,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions95,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions96,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions97,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions98,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions99,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions100,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions101,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions102,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions103,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions104,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions105,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions106,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions107,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions108,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions109,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions110,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions111,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions112,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions113,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions114,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions115,prompt2,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions116,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions117,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions118,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions119,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions120,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions121,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions122,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions123,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions124,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions125,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions126,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions127,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions128,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions129,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions130,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions131,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions132,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions133,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions134,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions135,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions136,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions137,prompt2,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions138,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions139,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions140,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions141,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions142,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions143,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions144,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions145,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions146,prompt2,0,0,0,0,0,0,0
