GroupID,Segment,LSM,WC.Total
claude_prompt1_ethical117_4,1,0.68,183
claude_prompt1_ethical117_5,1,0.28,208
claude_prompt2_ethical117_1,1,0.60,214
claude_prompt2_ethical117_2,1,0.52,209
claude_prompt2_ethical117_3,1,0.44,197
claude_prompt2_ethical117_4,1,0.65,193
claude_prompt2_ethical117_5,1,0.32,200
claude_prompt3_ethical117_1,1,0.80,207
claude_prompt3_ethical117_2,1,0.45,190
claude_prompt3_ethical117_3,1,0.41,191
claude_prompt3_ethical117_4,1,0.62,199
claude_prompt3_ethical117_5,1,0.31,180
claude_prompt4_ethical117_1,1,0.75,211
claude_prompt4_ethical117_2,1,0.55,191
claude_prompt4_ethical117_3,1,0.44,188
claude_prompt4_ethical117_4,1,0.59,195
claude_prompt4_ethical117_5,1,0.30,210
claude_prompt0_ethical118_1,1,0.71,190
claude_prompt0_ethical118_2,1,0.17,187
claude_prompt0_ethical118_3,1,0.51,213
claude_prompt0_ethical118_4,1,0.58,191
claude_prompt0_ethical118_5,1,0.31,203
claude_prompt1_ethical118_1,1,0.69,183
claude_prompt1_ethical118_2,1,0.20,183
claude_prompt1_ethical118_3,1,0.47,178
claude_prompt1_ethical118_4,1,0.51,183
claude_prompt1_ethical118_5,1,0.29,193
claude_prompt2_ethical118_1,1,0.74,197
claude_prompt2_ethical118_2,1,0.28,201
claude_prompt2_ethical118_3,1,0.53,198
claude_prompt2_ethical118_4,1,0.64,195
claude_prompt2_ethical118_5,1,0.36,195
claude_prompt3_ethical118_1,1,0.68,175
claude_prompt3_ethical118_2,1,0.23,199
claude_prompt3_ethical118_3,1,0.40,197
claude_prompt3_ethical118_4,1,0.60,191
claude_prompt3_ethical118_5,1,0.35,180
claude_prompt4_ethical118_1,1,0.76,195
claude_prompt4_ethical118_2,1,0.23,197
claude_prompt4_ethical118_3,1,0.51,207
claude_prompt4_ethical118_4,1,0.53,199
claude_prompt4_ethical118_5,1,0.31,190
claude_prompt0_ethical119_1,1,0.58,207
claude_prompt0_ethical119_2,1,0.59,203
claude_prompt0_ethical119_3,1,0.29,195
claude_prompt0_ethical119_4,1,0.45,212
claude_prompt0_ethical119_5,1,0.32,194
claude_prompt1_ethical119_1,1,0.46,200
claude_prompt1_ethical119_2,1,0.56,217
claude_prompt1_ethical119_3,1,0.37,211
claude_prompt1_ethical119_4,1,0.53,211
claude_prompt1_ethical119_5,1,0.37,189
claude_prompt2_ethical119_1,1,0.53,206
claude_prompt2_ethical119_2,1,0.57,196
claude_prompt2_ethical119_3,1,0.40,190
claude_prompt2_ethical119_4,1,0.49,208
claude_prompt2_ethical119_5,1,0.30,186
claude_prompt3_ethical119_1,1,0.55,218
claude_prompt3_ethical119_2,1,0.53,201
claude_prompt3_ethical119_3,1,0.39,189
claude_prompt3_ethical119_4,1,0.53,200
claude_prompt3_ethical119_5,1,0.34,196
claude_prompt4_ethical119_1,1,0.62,214
claude_prompt4_ethical119_2,1,0.55,201
claude_prompt4_ethical119_3,1,0.40,200
claude_prompt4_ethical119_4,1,0.57,203
claude_prompt4_ethical119_5,1,0.34,192
claude_prompt0_ethical12_1,1,0.51,192
claude_prompt0_ethical12_2,1,0.71,212
claude_prompt0_ethical12_3,1,0.33,210
claude_prompt0_ethical12_4,1,0.44,222
claude_prompt0_ethical12_5,1,0.27,178
claude_prompt1_ethical12_1,1,0.48,195
claude_prompt1_ethical12_2,1,0.70,207
claude_prompt1_ethical12_3,1,0.38,216
claude_prompt1_ethical12_4,1,0.38,222
claude_prompt1_ethical12_5,1,0.40,200
claude_prompt2_ethical12_1,1,0.58,194
claude_prompt2_ethical12_2,1,0.71,209
claude_prompt2_ethical12_3,1,0.33,212
claude_prompt2_ethical12_4,1,0.46,223
claude_prompt2_ethical12_5,1,0.33,199
claude_prompt3_ethical12_1,1,0.36,187
claude_prompt3_ethical12_2,1,0.71,195
claude_prompt3_ethical12_3,1,0.39,194
claude_prompt3_ethical12_4,1,0.29,203
claude_prompt3_ethical12_5,1,0.23,182
claude_prompt4_ethical12_1,1,0.49,203
claude_prompt4_ethical12_2,1,0.67,211
claude_prompt4_ethical12_3,1,0.36,194
claude_prompt4_ethical12_4,1,0.44,203
claude_prompt4_ethical12_5,1,0.26,198
claude_prompt0_ethical120_1,1,0.70,219
claude_prompt0_ethical120_2,1,0.59,199
claude_prompt0_ethical120_3,1,0.59,210
claude_prompt0_ethical120_4,1,0.49,191
claude_prompt0_ethical120_5,1,0.37,189
claude_prompt1_ethical120_1,1,0.63,231
claude_prompt1_ethical120_2,1,0.62,219
claude_prompt1_ethical120_3,1,0.64,211
claude_prompt1_ethical120_4,1,0.46,208
claude_prompt1_ethical120_5,1,0.40,214
claude_prompt2_ethical120_1,1,0.60,211
claude_prompt2_ethical120_2,1,0.66,212
claude_prompt2_ethical120_3,1,0.60,215
claude_prompt2_ethical120_4,1,0.61,204
claude_prompt2_ethical120_5,1,0.24,195
claude_prompt3_ethical120_1,1,0.72,211
claude_prompt3_ethical120_2,1,0.54,198
claude_prompt3_ethical120_3,1,0.56,206
claude_prompt3_ethical120_4,1,0.51,203
claude_prompt3_ethical120_5,1,0.26,190
claude_prompt4_ethical120_1,1,0.61,210
claude_prompt4_ethical120_2,1,0.66,212
claude_prompt4_ethical120_3,1,0.66,211
claude_prompt4_ethical120_4,1,0.60,209
claude_prompt4_ethical120_5,1,0.28,202
claude_prompt0_ethical121_1,1,0.50,197
claude_prompt0_ethical121_2,1,0.66,216
claude_prompt0_ethical121_3,1,0.35,209
claude_prompt0_ethical121_4,1,0.53,204
claude_prompt0_ethical121_5,1,0.27,208
claude_prompt1_ethical121_1,1,0.55,195
claude_prompt1_ethical121_2,1,0.50,209
claude_prompt1_ethical121_3,1,0.36,213
claude_prompt1_ethical121_4,1,0.60,197
claude_prompt1_ethical121_5,1,0.34,211
claude_prompt2_ethical121_1,1,0.55,198
claude_prompt2_ethical121_2,1,0.67,203
claude_prompt2_ethical121_3,1,0.43,198
claude_prompt2_ethical121_4,1,0.61,209
claude_prompt2_ethical121_5,1,0.42,198
claude_prompt3_ethical121_1,1,0.53,187
claude_prompt3_ethical121_2,1,0.61,191
claude_prompt3_ethical121_3,1,0.29,183
claude_prompt3_ethical121_4,1,0.58,191
claude_prompt3_ethical121_5,1,0.47,190
claude_prompt4_ethical121_1,1,0.55,214
claude_prompt4_ethical121_2,1,0.75,200
claude_prompt4_ethical121_3,1,0.33,201
claude_prompt4_ethical121_4,1,0.59,190
claude_prompt4_ethical121_5,1,0.32,189
claude_prompt0_ethical122_1,1,0.32,212
claude_prompt0_ethical122_2,1,0.64,204
claude_prompt0_ethical122_3,1,0.64,215
claude_prompt0_ethical122_4,1,0.65,193
claude_prompt0_ethical122_5,1,0.38,201
claude_prompt1_ethical122_1,1,0.39,199
claude_prompt1_ethical122_2,1,0.70,206
claude_prompt1_ethical122_3,1,0.59,211
claude_prompt1_ethical122_4,1,0.55,219
claude_prompt1_ethical122_5,1,0.39,212
claude_prompt2_ethical122_1,1,0.43,201
claude_prompt2_ethical122_2,1,0.79,204
claude_prompt2_ethical122_3,1,0.63,209
claude_prompt2_ethical122_4,1,0.56,201
claude_prompt2_ethical122_5,1,0.35,202
claude_prompt3_ethical122_1,1,0.49,183
claude_prompt3_ethical122_2,1,0.61,211
claude_prompt3_ethical122_3,1,0.58,198
claude_prompt3_ethical122_4,1,0.66,211
claude_prompt3_ethical122_5,1,0.45,192
claude_prompt4_ethical122_1,1,0.40,201
claude_prompt4_ethical122_2,1,0.73,202
claude_prompt4_ethical122_3,1,0.59,196
claude_prompt4_ethical122_4,1,0.50,209
claude_prompt4_ethical122_5,1,0.50,207
claude_prompt0_ethical123_1,1,0.56,191
claude_prompt0_ethical123_2,1,0.36,209
claude_prompt0_ethical123_3,1,0.47,212
claude_prompt0_ethical123_4,1,0.61,211
claude_prompt0_ethical123_5,1,0.12,206
claude_prompt1_ethical123_1,1,0.48,182
claude_prompt1_ethical123_2,1,0.38,200
claude_prompt1_ethical123_3,1,0.48,190
claude_prompt1_ethical123_4,1,0.61,200
claude_prompt1_ethical123_5,1,0.28,202
claude_prompt2_ethical123_1,1,0.49,195
claude_prompt2_ethical123_2,1,0.41,197
claude_prompt2_ethical123_3,1,0.51,197
claude_prompt2_ethical123_4,1,0.56,205
claude_prompt2_ethical123_5,1,0.18,207
claude_prompt3_ethical123_1,1,0.45,191
claude_prompt3_ethical123_2,1,0.37,186
claude_prompt3_ethical123_3,1,0.34,188
claude_prompt3_ethical123_4,1,0.42,186
claude_prompt3_ethical123_5,1,0.15,189
claude_prompt4_ethical123_1,1,0.52,188
claude_prompt4_ethical123_2,1,0.48,187
claude_prompt4_ethical123_3,1,0.47,201
claude_prompt4_ethical123_4,1,0.53,196
claude_prompt4_ethical123_5,1,0.21,202
claude_prompt0_ethical124_1,1,0.46,191
claude_prompt0_ethical124_2,1,0.42,201
claude_prompt0_ethical124_3,1,0.51,205
claude_prompt0_ethical124_4,1,0.71,213
claude_prompt0_ethical124_5,1,0.38,192
claude_prompt1_ethical124_1,1,0.40,194
claude_prompt1_ethical124_2,1,0.43,196
claude_prompt1_ethical124_3,1,0.58,202
claude_prompt1_ethical124_4,1,0.60,206
claude_prompt1_ethical124_5,1,0.43,193
claude_prompt2_ethical124_1,1,0.61,188
claude_prompt2_ethical124_2,1,0.43,203
claude_prompt2_ethical124_3,1,0.62,199
claude_prompt2_ethical124_4,1,0.72,210
claude_prompt2_ethical124_5,1,0.44,196
claude_prompt3_ethical124_1,1,0.40,202
claude_prompt3_ethical124_2,1,0.46,193
claude_prompt3_ethical124_3,1,0.45,194
claude_prompt3_ethical124_4,1,0.63,199
claude_prompt3_ethical124_5,1,0.45,189
claude_prompt4_ethical124_1,1,0.47,198
claude_prompt4_ethical124_2,1,0.52,212
claude_prompt4_ethical124_3,1,0.51,208
claude_prompt4_ethical124_4,1,0.64,208
claude_prompt4_ethical124_5,1,0.50,204
claude_prompt0_ethical125_1,1,0.69,215
claude_prompt0_ethical125_2,1,0.50,222
claude_prompt0_ethical125_3,1,0.62,209
claude_prompt0_ethical125_4,1,0.45,200
claude_prompt0_ethical125_5,1,0.23,195
claude_prompt1_ethical125_1,1,0.59,204
claude_prompt1_ethical125_2,1,0.53,214
claude_prompt1_ethical125_3,1,0.67,198
claude_prompt1_ethical125_4,1,0.44,198
claude_prompt1_ethical125_5,1,0.22,207
claude_prompt2_ethical125_1,1,0.65,224
claude_prompt2_ethical125_2,1,0.56,208
claude_prompt2_ethical125_3,1,0.64,213
claude_prompt2_ethical125_4,1,0.55,206
claude_prompt2_ethical125_5,1,0.26,204
claude_prompt3_ethical125_1,1,0.66,224
claude_prompt3_ethical125_2,1,0.47,214
claude_prompt3_ethical125_3,1,0.53,199
claude_prompt3_ethical125_4,1,0.54,204
claude_prompt3_ethical125_5,1,0.23,204
claude_prompt4_ethical125_1,1,0.67,224
claude_prompt4_ethical125_2,1,0.59,204
claude_prompt4_ethical125_3,1,0.63,217
claude_prompt4_ethical125_4,1,0.50,213
claude_prompt4_ethical125_5,1,0.40,202
claude_prompt0_ethical126_1,1,0.69,220
claude_prompt0_ethical126_2,1,0.21,199
claude_prompt0_ethical126_3,1,0.54,201
claude_prompt0_ethical126_4,1,0.67,205
claude_prompt0_ethical126_5,1,0.17,193
claude_prompt1_ethical126_1,1,0.62,205
claude_prompt1_ethical126_2,1,0.18,198
claude_prompt1_ethical126_3,1,0.54,198
claude_prompt1_ethical126_4,1,0.70,202
claude_prompt1_ethical126_5,1,0.18,192
claude_prompt2_ethical126_1,1,0.55,226
claude_prompt2_ethical126_2,1,0.26,198
claude_prompt2_ethical126_3,1,0.53,196
claude_prompt2_ethical126_4,1,0.71,212
claude_prompt2_ethical126_5,1,0.33,187
claude_prompt3_ethical126_1,1,0.46,208
claude_prompt3_ethical126_2,1,0.19,204
claude_prompt3_ethical126_3,1,0.53,188
claude_prompt3_ethical126_4,1,0.57,205
claude_prompt3_ethical126_5,1,0.14,183
claude_prompt4_ethical126_1,1,0.73,219
claude_prompt4_ethical126_2,1,0.22,209
claude_prompt4_ethical126_3,1,0.53,206
claude_prompt4_ethical126_4,1,0.59,209
claude_prompt4_ethical126_5,1,0.32,188
claude_prompt0_ethical127_1,1,0.55,201
claude_prompt0_ethical127_2,1,0.43,197
claude_prompt0_ethical127_3,1,0.67,198
claude_prompt0_ethical127_4,1,0.70,200
claude_prompt0_ethical127_5,1,0.53,195
claude_prompt1_ethical127_1,1,0.52,203
claude_prompt1_ethical127_2,1,0.44,208
claude_prompt1_ethical127_3,1,0.63,212
claude_prompt1_ethical127_4,1,0.62,199
claude_prompt1_ethical127_5,1,0.50,182
claude_prompt2_ethical127_1,1,0.61,216
claude_prompt2_ethical127_2,1,0.45,224
claude_prompt2_ethical127_3,1,0.66,216
claude_prompt2_ethical127_4,1,0.60,208
claude_prompt2_ethical127_5,1,0.38,195
claude_prompt3_ethical127_1,1,0.66,195
claude_prompt3_ethical127_2,1,0.52,197
claude_prompt3_ethical127_3,1,0.60,189
claude_prompt3_ethical127_4,1,0.58,198
claude_prompt3_ethical127_5,1,0.37,187
claude_prompt4_ethical127_1,1,0.61,202
claude_prompt4_ethical127_2,1,0.48,204
claude_prompt4_ethical127_3,1,0.72,210
claude_prompt4_ethical127_4,1,0.61,203
claude_prompt4_ethical127_5,1,0.39,195
claude_prompt0_ethical128_1,1,0.68,202
claude_prompt0_ethical128_2,1,0.64,213
claude_prompt0_ethical128_3,1,0.47,207
claude_prompt0_ethical128_4,1,0.53,216
claude_prompt0_ethical128_5,1,0.39,201
claude_prompt1_ethical128_1,1,0.67,196
claude_prompt1_ethical128_2,1,0.68,200
claude_prompt1_ethical128_3,1,0.46,212
claude_prompt1_ethical128_4,1,0.54,205
claude_prompt1_ethical128_5,1,0.40,188
claude_prompt2_ethical128_1,1,0.58,195
claude_prompt2_ethical128_2,1,0.65,204
claude_prompt2_ethical128_3,1,0.53,204
claude_prompt2_ethical128_4,1,0.48,211
claude_prompt2_ethical128_5,1,0.41,205
claude_prompt3_ethical128_1,1,0.57,200
claude_prompt3_ethical128_2,1,0.58,194
claude_prompt3_ethical128_3,1,0.40,193
claude_prompt3_ethical128_4,1,0.43,191
claude_prompt3_ethical128_5,1,0.46,193
claude_prompt4_ethical128_1,1,0.52,213
claude_prompt4_ethical128_2,1,0.70,207
claude_prompt4_ethical128_3,1,0.48,212
claude_prompt4_ethical128_4,1,0.50,210
claude_prompt4_ethical128_5,1,0.40,200
claude_prompt0_ethical129_1,1,0.56,192
claude_prompt0_ethical129_2,1,0.78,182
claude_prompt0_ethical129_3,1,0.36,199
claude_prompt0_ethical129_4,1,0.59,208
claude_prompt0_ethical129_5,1,0.57,216
claude_prompt1_ethical129_1,1,0.43,207
claude_prompt1_ethical129_2,1,0.76,222
claude_prompt1_ethical129_3,1,0.40,199
claude_prompt1_ethical129_4,1,0.53,211
claude_prompt1_ethical129_5,1,0.53,213
claude_prompt2_ethical129_1,1,0.52,212
claude_prompt2_ethical129_2,1,0.76,213
claude_prompt2_ethical129_3,1,0.45,195
claude_prompt2_ethical129_4,1,0.60,215
claude_prompt2_ethical129_5,1,0.52,201
claude_prompt3_ethical129_1,1,0.47,209
claude_prompt3_ethical129_2,1,0.80,217
claude_prompt3_ethical129_3,1,0.36,200
claude_prompt3_ethical129_4,1,0.62,203
claude_prompt3_ethical129_5,1,0.51,202
claude_prompt4_ethical129_1,1,0.50,214
claude_prompt4_ethical129_2,1,0.80,217
claude_prompt4_ethical129_3,1,0.37,188
claude_prompt4_ethical129_4,1,0.56,213
claude_prompt4_ethical129_5,1,0.50,193
claude_prompt0_ethical13_1,1,0.63,182
claude_prompt0_ethical13_2,1,0.57,202
claude_prompt0_ethical13_3,1,0.37,206
claude_prompt0_ethical13_4,1,0.51,190
claude_prompt0_ethical13_5,1,0.26,198
claude_prompt1_ethical13_1,1,0.71,181
claude_prompt1_ethical13_2,1,0.59,197
claude_prompt1_ethical13_3,1,0.39,193
claude_prompt1_ethical13_4,1,0.53,204
claude_prompt1_ethical13_5,1,0.26,193
claude_prompt2_ethical13_1,1,0.76,199
claude_prompt2_ethical13_2,1,0.58,187
claude_prompt2_ethical13_3,1,0.38,182
claude_prompt2_ethical13_4,1,0.61,198
claude_prompt2_ethical13_5,1,0.31,192
claude_prompt3_ethical13_1,1,0.60,188
claude_prompt3_ethical13_2,1,0.48,178
claude_prompt3_ethical13_3,1,0.37,181
claude_prompt3_ethical13_4,1,0.62,187
claude_prompt3_ethical13_5,1,0.25,175
claude_prompt4_ethical13_1,1,0.85,209
claude_prompt4_ethical13_2,1,0.60,202
claude_prompt4_ethical13_3,1,0.40,199
claude_prompt4_ethical13_4,1,0.62,200
claude_prompt4_ethical13_5,1,0.28,183
claude_prompt0_ethical130_1,1,0.61,223
claude_prompt0_ethical130_2,1,0.43,220
claude_prompt0_ethical130_3,1,0.50,215
claude_prompt0_ethical130_4,1,0.56,216
claude_prompt0_ethical130_5,1,0.38,228
claude_prompt1_ethical130_1,1,0.61,200
claude_prompt1_ethical130_2,1,0.37,200
claude_prompt1_ethical130_3,1,0.44,202
claude_prompt1_ethical130_4,1,0.53,206
claude_prompt1_ethical130_5,1,0.37,213
claude_prompt2_ethical130_1,1,0.70,215
claude_prompt2_ethical130_2,1,0.46,205
claude_prompt2_ethical130_3,1,0.48,210
claude_prompt2_ethical130_4,1,0.48,219
claude_prompt2_ethical130_5,1,0.46,213
claude_prompt3_ethical130_1,1,0.70,201
claude_prompt3_ethical130_2,1,0.37,206
claude_prompt3_ethical130_3,1,0.47,208
claude_prompt3_ethical130_4,1,0.52,207
claude_prompt3_ethical130_5,1,0.45,207
claude_prompt4_ethical130_1,1,0.61,211
claude_prompt4_ethical130_2,1,0.49,199
claude_prompt4_ethical130_3,1,0.52,205
claude_prompt4_ethical130_4,1,0.51,204
claude_prompt4_ethical130_5,1,0.44,216
claude_prompt0_ethical131_1,1,0.63,217
claude_prompt0_ethical131_2,1,0.53,196
claude_prompt0_ethical131_3,1,0.42,190
claude_prompt0_ethical131_4,1,0.70,211
claude_prompt0_ethical131_5,1,0.44,190
claude_prompt1_ethical131_1,1,0.68,226
claude_prompt1_ethical131_2,1,0.65,210
claude_prompt1_ethical131_3,1,0.43,210
claude_prompt1_ethical131_4,1,0.72,207
claude_prompt1_ethical131_5,1,0.43,195
claude_prompt2_ethical131_1,1,0.53,217
claude_prompt2_ethical131_2,1,0.64,200
claude_prompt2_ethical131_3,1,0.52,200
claude_prompt2_ethical131_4,1,0.72,203
claude_prompt2_ethical131_5,1,0.49,207
claude_prompt3_ethical131_1,1,0.53,206
claude_prompt3_ethical131_2,1,0.64,206
claude_prompt3_ethical131_3,1,0.48,199
claude_prompt3_ethical131_4,1,0.79,205
claude_prompt3_ethical131_5,1,0.44,193
claude_prompt4_ethical131_1,1,0.69,218
claude_prompt4_ethical131_2,1,0.58,207
claude_prompt4_ethical131_3,1,0.53,202
claude_prompt4_ethical131_4,1,0.65,208
claude_prompt4_ethical131_5,1,0.48,204
claude_prompt0_ethical132_1,1,0.65,201
claude_prompt0_ethical132_2,1,0.59,196
claude_prompt0_ethical132_3,1,0.42,206
claude_prompt0_ethical132_4,1,0.58,205
claude_prompt0_ethical132_5,1,0.57,202
claude_prompt1_ethical132_1,1,0.55,169
claude_prompt1_ethical132_2,1,0.54,187
claude_prompt1_ethical132_3,1,0.41,203
claude_prompt1_ethical132_4,1,0.57,204
claude_prompt1_ethical132_5,1,0.39,209
claude_prompt2_ethical132_1,1,0.56,199
claude_prompt2_ethical132_2,1,0.58,203
claude_prompt2_ethical132_3,1,0.50,195
claude_prompt2_ethical132_4,1,0.57,203
claude_prompt2_ethical132_5,1,0.42,198
claude_prompt3_ethical132_1,1,0.59,199
claude_prompt3_ethical132_2,1,0.52,198
claude_prompt3_ethical132_3,1,0.38,187
claude_prompt3_ethical132_4,1,0.61,200
claude_prompt3_ethical132_5,1,0.37,188
claude_prompt4_ethical132_1,1,0.68,217
claude_prompt4_ethical132_2,1,0.63,200
claude_prompt4_ethical132_3,1,0.42,189
claude_prompt4_ethical132_4,1,0.50,200
claude_prompt4_ethical132_5,1,0.43,201
claude_prompt0_ethical133_1,1,0.64,210
claude_prompt0_ethical133_2,1,0.46,194
claude_prompt0_ethical133_3,1,0.45,200
claude_prompt0_ethical133_4,1,0.43,192
claude_prompt0_ethical133_5,1,0.24,205
claude_prompt1_ethical133_1,1,0.68,207
claude_prompt1_ethical133_2,1,0.36,218
claude_prompt1_ethical133_3,1,0.44,215
claude_prompt1_ethical133_4,1,0.43,206
claude_prompt1_ethical133_5,1,0.16,200
claude_prompt2_ethical133_1,1,0.55,208
claude_prompt2_ethical133_2,1,0.47,205
claude_prompt2_ethical133_3,1,0.49,193
claude_prompt2_ethical133_4,1,0.35,203
claude_prompt2_ethical133_5,1,0.25,193
claude_prompt3_ethical133_1,1,0.63,204
claude_prompt3_ethical133_2,1,0.38,202
claude_prompt3_ethical133_3,1,0.40,183
claude_prompt3_ethical133_4,1,0.41,191
claude_prompt3_ethical133_5,1,0.35,176
claude_prompt4_ethical133_1,1,0.64,205
claude_prompt4_ethical133_2,1,0.51,217
claude_prompt4_ethical133_3,1,0.53,205
claude_prompt4_ethical133_4,1,0.54,204
claude_prompt4_ethical133_5,1,0.23,204
claude_prompt0_ethical134_1,1,0.53,221
claude_prompt0_ethical134_2,1,0.54,180
claude_prompt0_ethical134_3,1,0.30,213
claude_prompt0_ethical134_4,1,0.51,197
claude_prompt0_ethical134_5,1,0.44,203
claude_prompt1_ethical134_1,1,0.49,208
claude_prompt1_ethical134_2,1,0.63,171
claude_prompt1_ethical134_3,1,0.31,205
claude_prompt1_ethical134_4,1,0.51,199
claude_prompt1_ethical134_5,1,0.46,205
claude_prompt2_ethical134_1,1,0.56,213
claude_prompt2_ethical134_2,1,0.65,208
claude_prompt2_ethical134_3,1,0.39,208
claude_prompt2_ethical134_4,1,0.51,194
claude_prompt2_ethical134_5,1,0.47,197
claude_prompt3_ethical134_1,1,0.58,201
claude_prompt3_ethical134_2,1,0.58,207
claude_prompt3_ethical134_3,1,0.34,196
claude_prompt3_ethical134_4,1,0.51,195
claude_prompt3_ethical134_5,1,0.50,189
claude_prompt4_ethical134_1,1,0.52,211
claude_prompt4_ethical134_2,1,0.55,201
claude_prompt4_ethical134_3,1,0.32,196
claude_prompt4_ethical134_4,1,0.50,199
claude_prompt4_ethical134_5,1,0.52,194
claude_prompt0_ethical135_1,1,0.55,201
claude_prompt0_ethical135_2,1,0.63,194
claude_prompt0_ethical135_3,1,0.40,201
claude_prompt0_ethical135_4,1,0.68,191
claude_prompt0_ethical135_5,1,0.56,185
claude_prompt1_ethical135_1,1,0.59,208
claude_prompt1_ethical135_2,1,0.65,204
claude_prompt1_ethical135_3,1,0.42,193
claude_prompt1_ethical135_4,1,0.63,188
claude_prompt1_ethical135_5,1,0.39,186
claude_prompt2_ethical135_1,1,0.68,206
claude_prompt2_ethical135_2,1,0.58,199
claude_prompt2_ethical135_3,1,0.40,207
claude_prompt2_ethical135_4,1,0.65,210
claude_prompt2_ethical135_5,1,0.46,187
claude_prompt3_ethical135_1,1,0.56,200
claude_prompt3_ethical135_2,1,0.61,191
claude_prompt3_ethical135_3,1,0.38,178
claude_prompt3_ethical135_4,1,0.62,180
claude_prompt3_ethical135_5,1,0.43,179
claude_prompt4_ethical135_1,1,0.59,198
claude_prompt4_ethical135_2,1,0.47,199
claude_prompt4_ethical135_3,1,0.43,190
claude_prompt4_ethical135_4,1,0.66,213
claude_prompt4_ethical135_5,1,0.42,201
claude_prompt0_ethical136_1,1,0.48,200
claude_prompt0_ethical136_2,1,0.47,197
claude_prompt0_ethical136_3,1,0.37,198
claude_prompt0_ethical136_4,1,0.66,185
claude_prompt0_ethical136_5,1,0.42,201
claude_prompt1_ethical136_1,1,0.60,190
